pdb_id	-logAffi	mw	logp	rotb	hbd	hba	q	HA
5mnx	2.48	94.11699999999999	0.6637999999999998	0.0	1.0	2.0	0.0	7.0
5mon	2.48	94.11699999999999	0.6637999999999998	0.0	1.0	2.0	0.0	7.0
1o4q	2.49	214.198	-0.9771999999999998	3.0	0.0	5.0	-2.0	14.0
4efk	2.49	191.27700000000002	0.9984000000000002	2.0	0.0	3.0	0.0	11.0
4ej2	2.49	368.3860000000001	-1.5591999999999961	5.0	5.0	8.0	0.0	26.0
4kz7	2.49	197.20999999999998	-0.1418000000000006	1.0	0.0	4.0	-1.0	14.0
1ai4	2.5	167.13999999999996	-0.6098000000000003	2.0	2.0	4.0	-1.0	12.0
3g30	2.51	240.18499999999997	0.28929999999999967	3.0	1.0	3.0	-1.0	17.0
4ctj	2.51	161.13599999999997	0.7963	1.0	0.0	3.0	-1.0	12.0
1rq2	2.52	189.09899999999996	-5.252599999999998	5.0	1.0	7.0	-3.0	13.0
1wdr	2.52	342.29699999999997	-5.397199999999992	4.0	8.0	11.0	0.0	23.0
3ad7	2.52	105.13799999999999	-0.9007000000000001	2.0	0.0	3.0	-1.0	6.0
3bf1	2.52	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
3fq7	2.52	365.25800000000027	-0.5834799999999998	7.0	2.0	9.0	-3.0	25.0
3gr2	2.52	193.18999999999997	-0.42250000000000054	2.0	0.0	5.0	-1.0	14.0
3mfv	2.52	184.19899999999998	-2.7150999999999987	4.0	3.0	4.0	0.0	13.0
4e3f	2.52	153.11299999999997	-0.5387000000000006	1.0	2.0	4.0	-1.0	11.0
4g0q	2.52	321.1820000000001	-3.879629999999997	4.0	4.0	10.0	-2.0	21.0
4urz	2.52	254.31099999999995	0.9699999999999998	2.0	1.0	4.0	0.0	17.0
5f6d	2.52	231.27599999999998	2.4678000000000004	0.0	1.0	2.0	0.0	16.0
5f6u	2.52	286.327	3.260500000000002	5.0	2.0	4.0	0.0	21.0
4hj2	2.53	573.0680000000006	-3.970899999999995	20.0	3.0	10.0	-2.0	38.0
1il3	2.55	150.14099999999996	-0.16660000000000025	0.0	3.0	3.0	0.0	11.0
1kf0	2.55	501.1780000000002	-4.046099999999997	8.0	3.0	17.0	-4.0	31.0
3b3s	2.55	131.175	-1.607099999999999	3.0	1.0	2.0	0.0	9.0
3ovn	2.55	179.248	1.7308	1.0	1.0	4.0	0.0	12.0
5eif	2.55	150.15699999999995	-0.05928000000000022	1.0	1.0	3.0	-1.0	11.0
5n53	2.55	199.637	2.3070000000000004	2.0	1.0	2.0	0.0	13.0
5os0	2.55	236.7259999999999	0.5684799999999997	2.0	1.0	2.0	1.0	16.0
1gwv	2.57	342.29699999999997	-5.397199999999992	4.0	8.0	11.0	0.0	23.0
2ria	2.57	210.18200000000002	-3.8604999999999956	2.0	6.0	7.0	0.0	14.0
2wq4	2.57	241.145	-1.433799999999999	1.0	3.0	4.0	0.0	12.0
3kgp	2.57	151.165	-1.2079999999999997	2.0	1.0	2.0	0.0	11.0
5v4q	2.57	147.174	-2.4921999999999978	4.0	2.0	3.0	0.0	10.0
2ay5	2.59	188.20599999999996	0.8503999999999994	3.0	1.0	2.0	-1.0	14.0
2jst	2.59	197.38099999999997	2.5084999999999997	0.0	0.0	0.0	0.0	7.0
3gvb	2.59	220.20399999999995	-0.5050000000000001	2.0	1.0	4.0	-1.0	16.0
4o3a	2.59	132.095	-4.513199999999999	3.0	1.0	4.0	-1.0	9.0
4o3c	2.59	132.095	-4.513199999999999	3.0	1.0	4.0	-1.0	9.0
4wef	2.59	310.254	-4.578499999999995	5.0	5.0	8.0	-1.0	21.0
5tpb	2.59	292.26399999999995	-4.526499999999994	5.0	5.0	8.0	-1.0	20.0
1o4p	2.6	178.14299999999997	-1.7299999999999984	3.0	0.0	4.0	-2.0	13.0
2c4v	2.6	189.09899999999996	-5.252599999999998	5.0	1.0	7.0	-3.0	13.0
2r5a	2.6	161.225	-3.289699999999998	6.0	2.0	2.0	1.0	11.0
3gwv	2.6	310.3390000000001	3.408800000000002	6.0	1.0	1.0	1.0	22.0
3rxf	2.6	94.11699999999999	0.6637999999999998	0.0	1.0	2.0	0.0	7.0
4up5	2.6	180.23199999999997	1.8870999999999998	1.0	1.0	4.0	0.0	12.0
5g46	2.6	173.21499999999997	2.0905	1.0	1.0	1.0	0.0	13.0
1cze	2.62	116.072	-2.733599999999999	3.0	0.0	4.0	-2.0	8.0
1w1y	2.62	260.2929999999999	0.4240999999999995	2.0	2.0	3.0	0.0	19.0
2kfh	2.62	1361.4749999999983	-10.157600000000006	40.0	17.0	20.0	0.0	97.0
3fk1	2.62	167.057	-4.8290999999999995	4.0	1.0	5.0	-2.0	10.0
3rxl	2.62	126.17899999999997	0.6383399999999997	1.0	1.0	1.0	1.0	9.0
4lnf	2.62	146.14600000000002	-3.387699999999999	4.0	2.0	3.0	0.0	10.0
4lno	2.62	146.14600000000002	-3.387699999999999	4.0	2.0	3.0	0.0	10.0
5foo	2.62	256.147	-3.704799999999996	3.0	4.0	8.0	-2.0	16.0
5lvd	2.62	330.2570000000002	-1.1404999999999983	8.0	4.0	6.0	-1.0	22.0
1ajn	2.63	180.13899999999995	-0.11280000000000079	3.0	0.0	4.0	-1.0	13.0
1g5f	2.64	98.96000000000001	1.464	1.0	0.0	0.0	0.0	4.0
1o4i	2.64	299.283	2.623	6.0	1.0	5.0	-1.0	20.0
3p1d	2.64	99.133	0.23860000000000003	0.0	0.0	1.0	0.0	7.0
4i8x	2.64	198.20099999999996	1.1120999999999996	2.0	0.0	3.0	-1.0	15.0
4q7w	2.64	141.19499999999996	0.9171199999999999	0.0	1.0	2.0	0.0	9.0
4q8y	2.64	179.244	2.2905000000000006	0.0	2.0	3.0	0.0	12.0
4ufl	2.64	174.22000000000003	-2.575299999999997	1.0	4.0	3.0	1.0	12.0
6fhu	2.64	275.329	-3.1374999999999957	7.0	5.0	4.0	1.0	19.0
5ey0	2.65	519.1490000000002	-4.863699999999999	8.0	4.0	18.0	-4.0	32.0
1il5	2.66	142.118	-0.9478000000000009	0.0	4.0	6.0	0.0	10.0
3a1e	2.66	501.1780000000002	-4.046099999999997	8.0	3.0	17.0	-4.0	31.0
3rxb	2.66	145.162	-3.820099999999999	4.0	3.0	2.0	0.0	10.0
4y2p	2.66	199.27699999999996	1.4418	3.0	1.0	1.0	1.0	15.0
5eld	2.66	878.8280000000003	-9.581800000000015	13.0	15.0	24.0	0.0	60.0
3lvw	2.67	306.32000000000005	-5.592299999999997	9.0	4.0	7.0	-1.0	20.0
1hgi	2.68	364.32700000000006	-3.981599999999994	7.0	4.0	10.0	-1.0	25.0
1o8b	2.68	228.093	-3.7292999999999976	3.0	3.0	8.0	-2.0	14.0
2q72	2.68	281.42299999999994	2.4579000000000004	4.0	1.0	1.0	1.0	21.0
3rxk	2.68	160.217	-2.9430999999999967	1.0	2.0	2.0	2.0	11.0
4b3c	2.68	133.14999999999998	1.8734999999999997	0.0	2.0	1.0	0.0	10.0
4b3d	2.68	131.17799999999997	2.4763200000000003	0.0	1.0	0.0	0.0	10.0
5aqj	2.68	150.14499999999998	-0.48270000000000013	0.0	3.0	5.0	0.0	11.0
5aqp	2.68	145.16499999999996	1.2119999999999995	0.0	1.0	3.0	0.0	11.0
3elc	2.69	261.209	-2.5935299999999986	2.0	5.0	7.0	0.0	18.0
4usw	2.69	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
5k5s	2.69	204.22899999999996	-0.9291999999999998	3.0	2.0	2.0	0.0	15.0
1br5	2.7	253.21800000000002	-2.3180999999999994	3.0	5.0	8.0	0.0	18.0
1gym	2.7	342.321	-6.7607999999999935	3.0	9.0	10.0	1.0	23.0
1lt5	2.7	358.365	-4.680599999999992	4.0	8.0	11.0	0.0	23.0
1tc1	2.7	136.11399999999998	-0.3538000000000001	0.0	2.0	3.0	0.0	10.0
1ylv	2.7	101.125	-0.07350000000000034	3.0	0.0	2.0	-1.0	7.0
2fzc	2.7	300.1000000000001	-4.9537999999999975	7.0	2.0	8.0	-4.0	18.0
2ha4	2.7	146.20999999999998	0.2556999999999998	3.0	0.0	2.0	1.0	10.0
2krd	2.7	1805.2079999999999	-16.442599999999917	63.0	26.0	24.0	2.0	124.0
2ohk	2.7	144.17699999999996	1.8169999999999997	0.0	1.0	2.0	0.0	11.0
2uyn	2.7	101.08099999999999	-1.2846000000000004	2.0	0.0	3.0	-1.0	7.0
3ftz	2.7	200.24099999999996	2.2428	3.0	1.0	3.0	0.0	15.0
3fud	2.7	204.31799999999996	2.1083	3.0	1.0	1.0	1.0	14.0
3fuh	2.7	133.14999999999998	1.8734999999999997	0.0	2.0	1.0	0.0	10.0
3gk2	2.7	278.40500000000003	-0.8115999999999981	3.0	3.0	3.0	1.0	19.0
3gsg	2.7	236.247	-0.8440999999999996	2.0	0.0	4.0	-1.0	17.0
3hvg	2.7	153.18499999999997	0.30459999999999976	2.0	2.0	3.0	0.0	11.0
3rqw	2.7	146.20999999999998	0.2556999999999998	3.0	0.0	2.0	1.0	10.0
3zsw	2.7	509.5790000000005	0.01940000000000519	13.0	2.0	7.0	-1.0	37.0
3zsz	2.7	398.45900000000034	0.5220000000000018	8.0	2.0	5.0	0.0	29.0
3zt1	2.7	448.4750000000005	0.9810000000000014	9.0	2.0	6.0	0.0	33.0
4h4b	2.7	366.3280000000002	0.2702000000000002	2.0	0.0	8.0	-2.0	24.0
4okp	2.7	229.23699999999997	-3.833199999999998	3.0	1.0	6.0	-1.0	15.0
4old	2.7	217.22599999999997	-3.999299999999998	3.0	1.0	6.0	-1.0	14.0
4ypf	2.7	144.17699999999996	1.8169999999999997	0.0	1.0	2.0	0.0	11.0
4yrc	2.7	160.17599999999996	1.5225999999999995	0.0	2.0	3.0	0.0	12.0
4yrg	2.7	188.02399999999997	1.3364	1.0	1.0	2.0	0.0	9.0
4yrr	2.7	186.21399999999994	2.1932	1.0	1.0	2.0	0.0	14.0
5aok	2.7	241.23399999999998	1.1518999999999993	3.0	0.0	6.0	-1.0	18.0
6fty	2.7	353.446	1.7861999999999993	3.0	4.0	2.0	1.0	26.0
4kpz	2.71	235.19899999999998	1.0411000000000001	2.0	1.0	4.0	0.0	17.0
1pfu	2.72	184.17699999999996	-1.778799999999999	4.0	1.0	4.0	-1.0	10.0
2rkd	2.72	151.034	-2.9598999999999993	3.0	0.0	5.0	-3.0	9.0
3p4r	2.72	130.09900000000002	-2.343499999999999	4.0	0.0	4.0	-2.0	9.0
5fsx	2.72	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
1dg9	2.74	239.3169999999999	-4.692699999999996	5.0	3.0	4.0	1.0	15.0
2vyt	2.74	161.225	-3.289699999999998	6.0	2.0	2.0	1.0	11.0
4m6u	2.74	118.04399999999998	-4.152899999999999	2.0	1.0	5.0	-2.0	8.0
4ndu	2.74	194.18300000000002	-2.5672999999999977	2.0	4.0	6.0	0.0	13.0
5os2	2.74	221.32399999999993	0.6371999999999998	3.0	2.0	2.0	1.0	16.0
1rql	2.75	107.10999999999999	-0.32489999999999974	1.0	0.0	3.0	-1.0	6.0
5oyd	2.75	971.862	-12.6784	15.0	18.0	29.0	0.0	66.0
1ny2	2.76	426.4980000000004	-6.4208000000000025	9.0	5.0	5.0	1.0	30.0
4bt5	2.76	133.123	-2.131899999999998	2.0	2.0	4.0	-1.0	9.0
5er4	2.76	265.3119999999999	3.3965000000000023	0.0	2.0	3.0	0.0	20.0
2bet	2.77	213.058	-4.696599999999998	5.0	2.0	8.0	-3.0	13.0
2p3o	2.77	784.4219999999998	-5.736599999999996	12.0	7.0	25.0	-2.0	51.0
3fcq	2.77	193.17799999999997	0.2838199999999995	2.0	0.0	4.0	-1.0	14.0
3l0n	2.77	354.2330000000001	-3.7101999999999977	4.0	4.0	11.0	-2.0	22.0
4a4h	2.77	203.26599999999996	-3.6965999999999974	5.0	3.0	2.0	1.0	14.0
4g5y	2.77	191.27700000000002	0.9984000000000002	2.0	0.0	3.0	0.0	11.0
4kz3	2.77	240.66899999999998	-0.5876000000000001	2.0	1.0	5.0	-1.0	13.0
4urv	2.77	257.15099999999995	0.9939	1.0	2.0	1.0	1.0	14.0
4ykk	2.77	105.09299999999999	-3.660899999999999	2.0	2.0	3.0	0.0	7.0
5aqn	2.77	186.16999999999996	1.6692999999999998	0.0	1.0	3.0	0.0	14.0
5oug	2.77	325.98800000000017	1.6519	4.0	3.0	2.0	0.0	14.0
6er4	2.77	632.5450000000004	-9.558100000000008	11.0	12.0	19.0	-1.0	43.0
2yiv	2.78	85.15	1.4871	3.0	0.0	1.0	0.0	6.0
3ftw	2.78	184.24199999999996	2.6937000000000006	3.0	1.0	2.0	0.0	14.0
4yrt	2.78	215.25199999999992	2.8939000000000012	2.0	2.0	2.0	0.0	16.0
5os4	2.78	229.27899999999997	1.8429	1.0	1.0	2.0	0.0	17.0
2bge	2.8	212.23	-0.13240000000000052	1.0	1.0	3.0	0.0	14.0
2bza	2.8	108.16399999999999	0.4284999999999995	1.0	1.0	0.0	1.0	8.0
3zt4	2.8	307.28100000000006	1.4445999999999997	2.0	0.0	5.0	-1.0	23.0
4kz8	2.8	200.26299999999998	1.12469	2.0	1.0	5.0	0.0	13.0
4urw	2.8	316.4540000000001	1.2607400000000006	3.0	1.0	5.0	1.0	22.0
4yw2	2.8	470.4040000000003	-7.382300000000001	8.0	9.0	14.0	-1.0	32.0
5fbi	2.8	309.3010000000001	1.2093000000000007	5.0	2.0	4.0	-1.0	23.0
5fov	2.8	501.54400000000044	-2.3484999999999916	13.0	7.0	7.0	0.0	36.0
5ofw	2.8	173.57399999999998	1.5780000000000003	1.0	1.0	1.0	0.0	11.0
3djx	2.81	321.1820000000001	-3.879629999999997	4.0	4.0	10.0	-2.0	21.0
4eh4	2.81	189.25799999999995	2.3127000000000004	1.0	0.0	1.0	0.0	14.0
4oyt	2.81	472.43800000000044	-6.3903	10.0	5.0	10.0	-1.0	34.0
4rrg	2.81	368.37400000000014	-3.8647999999999962	5.0	6.0	10.0	1.0	26.0
1czc	2.82	130.09900000000002	-2.343499999999999	4.0	0.0	4.0	-2.0	9.0
1p17	2.82	346.1920000000001	-3.415899999999997	4.0	3.0	11.0	-2.0	23.0
2a3a	2.82	180.167	-1.0397000000000005	0.0	1.0	5.0	0.0	13.0
2rib	2.82	210.18200000000002	-3.8604999999999956	2.0	6.0	7.0	0.0	14.0
2w6z	2.82	204.25699999999998	0.7937999999999998	2.0	2.0	3.0	1.0	15.0
2xj0	2.82	164.14399999999995	-1.1780999999999997	2.0	1.0	5.0	-1.0	12.0
2yc0	2.82	146.098	-3.372699999999999	4.0	1.0	5.0	-2.0	10.0
3fue	2.82	151.59599999999998	2.821300000000001	0.0	1.0	0.0	0.0	10.0
3lka	2.82	187.22	0.3426	2.0	1.0	3.0	0.0	12.0
3ppr	2.82	145.18200000000002	-4.018599999999998	1.0	2.0	2.0	1.0	10.0
4dsu	2.82	118.13899999999998	1.5629	0.0	1.0	1.0	0.0	9.0
4k7i	2.82	110.112	1.0977999999999999	0.0	2.0	2.0	0.0	8.0
4pb1	2.82	244.20700000000002	-3.011499999999998	3.0	4.0	8.0	0.0	17.0
5aip	2.82	151.141	-0.31540000000000057	2.0	1.0	3.0	-1.0	11.0
6cw4	2.82	414.0450000000001	-7.275599999999995	6.0	3.0	15.0	-6.0	24.0
6evm	2.82	892.0679999999996	-2.6098999999999997	9.0	1.0	10.0	0.0	64.0
6mj7	2.82	175.212	-5.518999999999999	5.0	4.0	2.0	1.0	12.0
4yz5	2.83	470.4040000000003	-7.382300000000001	8.0	9.0	14.0	-1.0	32.0
3fu3	2.84	192.243	2.0979	1.0	2.0	4.0	0.0	13.0
3moh	2.84	153.00599999999997	-3.4184	3.0	0.0	6.0	-3.0	9.0
3zt2	2.84	307.28100000000006	1.4445999999999997	2.0	0.0	5.0	-1.0	23.0
4cgj	2.84	424.49700000000036	0.9483000000000006	9.0	2.0	5.0	0.0	31.0
1il4	2.85	150.14099999999996	-0.16660000000000025	0.0	3.0	3.0	0.0	11.0
2a29	2.85	502.16600000000017	-4.583999999999998	8.0	4.0	17.0	-4.0	31.0
2ork	2.85	258.119	-4.981599999999996	2.0	5.0	9.0	-2.0	16.0
3atk	2.85	114.212	0.9510999999999994	0.0	1.0	0.0	1.0	8.0
3k3g	2.85	88.11	-0.4548000000000001	0.0	2.0	1.0	0.0	6.0
3rxa	2.85	114.212	0.9510999999999994	0.0	1.0	0.0	1.0	8.0
3udh	2.85	189.23799999999997	-0.15639999999999965	0.0	2.0	1.0	1.0	14.0
4luv	2.85	239.60899999999998	2.1026	2.0	0.0	3.0	-1.0	16.0
4mlt	2.85	144.195	0.7863	0.0	1.0	3.0	0.0	9.0
4x47	2.85	290.248	-4.401299999999995	5.0	5.0	8.0	-1.0	20.0
4ym2	2.85	421.3530000000001	-5.912699999999992	6.0	7.0	14.0	-1.0	27.0
5aqo	2.85	159.19199999999995	1.5204199999999997	0.0	1.0	3.0	0.0	12.0
5th4	2.85	129.184	0.9649000000000001	0.0	1.0	2.0	0.0	8.0
3qx8	2.86	800.4209999999997	-6.443299999999998	12.0	8.0	25.0	-2.0	52.0
3zt3	2.86	309.297	1.2363999999999995	2.0	1.0	5.0	-1.0	23.0
4ouj	2.86	342.29699999999997	-5.397199999999992	4.0	8.0	11.0	0.0	23.0
4pd5	2.86	263.2	-1.4582299999999997	2.0	4.0	6.0	0.0	18.0
5z1c	2.86	234.06	1.0331000000000004	1.0	1.0	0.0	1.0	9.0
4fgz	2.87	356.8770000000003	3.762100000000002	6.0	3.0	3.0	1.0	25.0
5thj	2.87	122.12299999999998	0.7524	0.0	1.0	2.0	0.0	9.0
1e34	2.88	312.3670000000001	-0.13548000000000027	8.0	1.0	5.0	-1.0	21.0
2woq	2.88	172.20399999999998	-0.5688000000000004	5.0	1.0	3.0	-1.0	12.0
4ucv	2.88	204.22899999999996	1.9608399999999995	1.0	1.0	4.0	0.0	15.0
1cet	2.89	320.8880000000001	3.3935000000000013	8.0	2.0	2.0	1.0	22.0
1iih	2.89	183.03199999999998	-4.057499999999999	4.0	1.0	7.0	-3.0	11.0
2k2r	2.89	1083.1599999999987	-10.115700000000007	36.0	10.0	19.0	-4.0	76.0
2wpb	2.89	219.28099999999995	-0.6508999999999989	7.0	3.0	4.0	0.0	15.0
2wtx	2.89	414.3240000000002	-6.750099999999997	6.0	8.0	11.0	-1.0	27.0
3g31	2.89	236.247	-0.8440999999999996	2.0	0.0	4.0	-1.0	17.0
4b35	2.89	175.18699999999995	1.9545	1.0	1.0	2.0	0.0	13.0
4cd8	2.89	362.335	-3.990499999999993	4.0	7.0	11.0	0.0	25.0
4gqq	2.89	208.21299999999997	1.6741	3.0	2.0	4.0	0.0	15.0
4kzb	2.89	242.276	-0.4089999999999996	4.0	0.0	4.0	-1.0	16.0
4llx	2.89	123.15899999999998	0.6756399999999997	0.0	1.0	3.0	0.0	9.0
4u5u	2.89	314.43300000000005	0.07810000000000161	9.0	3.0	2.0	2.0	23.0
4urx	2.89	239.13599999999997	1.4038000000000002	2.0	1.0	0.0	1.0	13.0
5aes	2.89	245.17099999999994	-0.9558799999999998	4.0	2.0	6.0	-2.0	16.0
5flt	2.89	213.21199999999996	1.8423999999999996	3.0	0.0	3.0	-1.0	16.0
5ngz	2.89	165.24099999999996	1.0381999999999996	1.0	1.0	2.0	1.0	11.0
5orv	2.89	207.34499999999997	2.0792	3.0	1.0	5.0	0.0	11.0
6b7b	2.89	161.20399999999995	2.4849200000000007	1.0	1.0	1.0	0.0	12.0
6f6s	2.89	308.445	3.000700000000002	4.0	1.0	1.0	1.0	23.0
6mvu	2.89	181.147	1.5201	2.0	0.0	4.0	0.0	13.0
3c2u	2.9	284.35299999999995	-6.065299999999995	12.0	8.0	6.0	2.0	19.0
5aom	2.9	255.72499999999994	0.9574999999999996	2.0	3.0	2.0	1.0	17.0
1ms0	2.91	292.26399999999995	-4.526499999999994	5.0	5.0	8.0	-1.0	20.0
2ay4	2.91	163.19599999999997	0.6775199999999997	3.0	0.0	2.0	-1.0	12.0
2pri	2.91	242.11999999999998	-3.3391999999999973	3.0	3.0	8.0	-2.0	15.0
4kc1	2.91	378.3410000000002	-2.526899999999996	5.0	5.0	9.0	0.0	27.0
1eef	2.92	444.44000000000034	-0.8887999999999994	6.0	5.0	9.0	0.0	32.0
1h2k	2.92	145.07	-4.397599999999999	2.0	1.0	5.0	-2.0	10.0
1o4k	2.92	293.23500000000007	2.2428999999999997	6.0	1.0	5.0	-1.0	20.0
1p6e	2.92	458.6030000000005	3.715500000000003	16.0	1.0	7.0	1.0	28.0
1zp5	2.92	311.3410000000001	2.6346800000000012	5.0	2.0	4.0	0.0	23.0
2aa9	2.92	173.144	-2.8508999999999984	1.0	3.0	5.0	-1.0	12.0
2aay	2.92	173.144	-2.8508999999999984	1.0	3.0	5.0	-1.0	12.0
2fkf	2.92	336.08200000000005	-5.515399999999995	5.0	3.0	12.0	-4.0	20.0
2fw6	2.92	189.09899999999996	-5.252599999999998	5.0	1.0	7.0	-3.0	13.0
2fwp	2.92	189.09899999999996	-5.252599999999998	5.0	1.0	7.0	-3.0	13.0
2kfg	2.92	1418.5029999999983	-11.648999999999972	42.0	17.0	22.0	-1.0	101.0
3alt	2.92	342.29699999999997	-5.397199999999992	4.0	8.0	11.0	0.0	23.0
3iaf	2.92	422.2960000000003	-1.0542599999999966	8.0	1.0	11.0	-2.0	26.0
3k8c	2.92	229.081	-3.941099999999998	5.0	4.0	8.0	-2.0	14.0
4ef6	2.92	193.17799999999994	0.09780000000000011	3.0	0.0	4.0	-1.0	14.0
4lm3	2.92	178.18699999999995	1.6603999999999999	1.0	0.0	3.0	0.0	13.0
4u4s	2.92	213.262	0.15729999999999977	1.0	1.0	4.0	0.0	14.0
4x14	2.92	997.8799999999998	-13.76589999999999	18.0	18.0	29.0	-1.0	68.0
4y2q	2.92	232.22899999999996	0.4838	1.0	1.0	2.0	1.0	16.0
4zki	2.92	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
5c0k	2.92	188.251	-1.7570999999999972	4.0	3.0	2.0	1.0	13.0
5ct2	2.92	221.32199999999995	-0.1821999999999997	5.0	1.0	3.0	0.0	14.0
5x4m	2.92	187.20599999999996	1.1974	2.0	2.0	5.0	0.0	14.0
6fv4	2.92	299.17199999999997	-4.224599999999996	4.0	4.0	9.0	-2.0	19.0
1tng	2.93	114.212	0.8085999999999995	1.0	1.0	0.0	1.0	8.0
3ftv	2.93	184.24199999999996	2.6937000000000006	3.0	1.0	2.0	0.0	14.0
4zv2	2.93	146.14600000000002	-3.387699999999999	4.0	2.0	3.0	0.0	10.0
1p6d	2.94	451.5410000000005	3.268300000000001	18.0	0.0	7.0	0.0	30.0
2vmc	2.94	221.20899999999997	-3.077599999999997	2.0	5.0	6.0	0.0	15.0
4y62	2.95	458.43100000000027	-2.2358999999999947	7.0	5.0	11.0	0.0	33.0
1f4e	2.96	268.31399999999996	-0.1019800000000004	3.0	0.0	4.0	-1.0	18.0
1w1t	2.96	234.25899999999993	-0.5584000000000002	2.0	2.0	3.0	0.0	17.0
1ykp	2.96	153.11299999999997	-0.5387000000000006	1.0	2.0	4.0	-1.0	11.0
2br6	2.96	102.113	-1.4562000000000002	0.0	1.0	2.0	1.0	7.0
2kdh	2.96	458.37500000000034	2.2332	3.0	8.0	11.0	0.0	33.0
2w8j	2.96	331.1970000000002	-3.029379999999996	7.0	2.0	10.0	-3.0	22.0
3imc	2.96	147.17699999999996	2.1765	1.0	1.0	1.0	0.0	11.0
3img	2.96	147.17699999999996	2.1765	1.0	1.0	1.0	0.0	11.0
4bgy	2.96	673.5980000000004	-9.41430000000001	12.0	12.0	19.0	-1.0	46.0
4dst	2.96	244.14499999999998	2.567520000000001	2.0	2.0	0.0	1.0	15.0
4k3l	2.96	319.3810000000001	0.014600000000001279	8.0	2.0	4.0	-1.0	23.0
4mrg	2.96	149.217	-0.11169999999999969	0.0	2.0	1.0	1.0	11.0
4owm	2.96	154.11999999999998	-0.22860000000000036	1.0	1.0	3.0	-1.0	11.0
5fng	2.96	193.617	1.073	2.0	0.0	3.0	-1.0	13.0
2hw2	2.97	823.9609999999998	2.918320000000005	4.0	7.0	14.0	1.0	59.0
4ceb	2.97	573.6220000000004	0.42970000000000574	14.0	2.0	8.0	-1.0	42.0
5flq	2.97	241.26599999999993	1.5579999999999994	5.0	0.0	3.0	-1.0	18.0
2rnw	2.98	1606.851999999999	-20.744099999999975	57.0	29.0	22.0	4.0	112.0
3ckb	2.98	504.4380000000002	-7.573000000000004	7.0	11.0	16.0	0.0	34.0
3djq	2.98	401.13700000000006	-4.513899999999997	6.0	3.0	13.0	-3.0	25.0
4ibc	2.98	481.3110000000004	4.068700000000003	6.0	1.0	5.0	-1.0	33.0
5aba	2.98	405.76400000000035	0.3949999999999996	3.0	4.0	2.0	2.0	23.0
5aqu	2.98	305.334	0.1528999999999996	4.0	4.0	7.0	0.0	22.0
3ump	2.99	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
4a4g	2.99	203.26599999999996	-3.6965999999999974	5.0	3.0	2.0	1.0	14.0
4bps	2.99	192.16999999999993	-1.267399999999999	4.0	0.0	4.0	-2.0	14.0
1ecq	3.0	192.123	-5.040999999999997	5.0	3.0	7.0	-2.0	13.0
1mcz	3.0	151.141	-0.5301000000000005	2.0	1.0	3.0	-1.0	11.0
1ux7	3.0	296.272	-3.464899999999994	3.0	5.0	9.0	0.0	20.0
1w7h	3.0	200.24099999999996	2.2428	3.0	1.0	3.0	0.0	15.0
1wbg	3.0	225.70400000000004	2.8470000000000013	2.0	1.0	3.0	0.0	14.0
1wbo	3.0	128.55799999999996	2.0456	0.0	1.0	1.0	0.0	8.0
1ws4	3.0	194.18300000000002	-2.5672999999999977	2.0	4.0	6.0	0.0	13.0
1yc5	3.0	122.12699999999997	0.18049999999999994	1.0	1.0	2.0	0.0	9.0
1z9h	3.0	356.7850000000002	2.59262	4.0	0.0	5.0	-1.0	25.0
1zm7	3.0	478.13600000000025	-3.691279999999998	8.0	2.0	15.0	-4.0	29.0
2f1b	3.0	268.357	-2.660699999999994	5.0	5.0	3.0	2.0	19.0
2h2e	3.0	382.4010000000002	-5.707099999999997	7.0	5.0	10.0	1.0	27.0
2q8h	3.0	127.93399999999998	-0.4600000000000001	1.0	0.0	2.0	-1.0	6.0
2r0y	3.0	188.22699999999998	-2.3467999999999973	6.0	2.0	3.0	0.0	13.0
2rka	3.0	153.00599999999997	-3.4184	3.0	0.0	6.0	-3.0	9.0
2v3u	3.0	105.09299999999999	-3.660899999999999	2.0	2.0	3.0	0.0	7.0
2vin	3.0	180.27099999999996	1.3126399999999996	3.0	1.0	1.0	1.0	13.0
2vtm	3.0	144.13699999999997	0.6009800000000001	0.0	0.0	4.0	0.0	11.0
2wa3	3.0	165.12399999999997	-0.6752000000000007	2.0	1.0	4.0	-1.0	12.0
2xgm	3.0	142.07	-2.0785	0.0	2.0	4.0	0.0	10.0
2xgo	3.0	619.3910000000003	-4.714499999999994	9.0	6.0	18.0	-2.0	39.0
2xp3	3.0	217.2	1.3186999999999995	3.0	0.0	4.0	-1.0	16.0
2ych	3.0	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
3ap7	3.0	632.5450000000004	-9.558100000000008	11.0	12.0	19.0	-1.0	43.0
3d9o	3.0	906.9679999999992	-7.899800000000028	22.0	13.0	15.0	1.0	64.0
3eka	3.0	176.124	-1.4074	2.0	4.0	6.0	0.0	12.0
3grj	3.0	187.17799999999997	0.4401999999999992	2.0	1.0	3.0	-1.0	14.0
